video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"zkdCiNTlCpE","Boeing plane missing in Indonesia after losing 'more than 10,000ft in a minute'","2021-01-09T20:45:41Z","UCoMdktPbSTixAyNGwb-UYkQ","Sky News","25","21.14.01","sky|news|plane|crash|sky news|india|flight|aircraft|indonesia|boeing 737-500|search and rescue operation|local flight|missing","525444","4531","245","1410","https://i.ytimg.com/vi/zkdCiNTlCpE/default.jpg","False","False","A search and rescue operation is under way in Indonesia after contact was lost with a Boeing 737-500 plane on a local flight.Tracking service Flightradar24 said on Twitter that the flight lost more than 10,000ft (3,000m) of altitude in less than one minute about four minutes after departure.SUBSCRIBE to our YouTube channel for more videos: http://www.youtube.com/skynews Follow us on Twitter: https://twitter.com/skynews  Like us on Facebook: https://www.facebook.com/skynews Follow us on Instagram: https://www.instagram.com/skynews For more content go to http://news.sky.com and download our apps:  Apple: https://itunes.apple.com/gb/app/sky-news/id316391924?mt=8 Android https://play.google.com/store/apps/details?id=com.bskyb.skynews.android&hl=en_GBSky News videos are now available in Spanish here/Los video de Sky News están disponibles en español aquí https://www.youtube.com/channel/UCzG5BnqHO8oNlrPDW9CYJog"
"7_vKyo9Bwok","Pence yet to speak to Trump in days following attack on Capitol","2021-01-09T23:02:14Z","UC8p1vwvWtl6T73JiExfWs1g","CBS News","25","21.14.01","Vice President|Mike Pence|president|donald trump|presidential inauguration|President-elect|Joe Biden|vice president-elect|kamala harris|cbsn|CBS News|vice news|liz landers|assault on capitol|25th Amendment|impeachment|nancy pelosi","1419297","11741","3419","8359","https://i.ytimg.com/vi/7_vKyo9Bwok/default.jpg","False","False","Sources tell CBS News that Vice President Mike Pence has not spoken to President Trump since the attack on the Capitol building. Pence has also not yet responded to Democrats' calls to invoke the 25th amendment to remove Mr. Trump from office. Vice News political correspondent Liz Landers joined CBSN to give insight on what Pence may do in the coming days."
"0frvTbcz0dk","Tottenham v Brentford | Carabao Cup 20/21 | Match Highlights","2021-01-05T21:46:41Z","UCsY7UM8d2sGHhWP_nj7WYjQ","beIN SPORTS","17","21.14.01","Football|soccer|Highlights|Sport|Sports|Futbol|Match Highlights|Carabao CUp|Jose Mourinho|Mourinho|tottenham|brentford|Son|Harry Kane|Kane|Son Heung Min","1287965","14239","534","1402","https://i.ytimg.com/vi/0frvTbcz0dk/default.jpg","False","False","Tottenham v Brentford | Carabao Cup 20/21 | Match Highlights😍 Love It Like The First Time📱 Subscribe to beIN SPORTS CONNECT: https://connect-au.beinsports.com/en/...🏃‍♂️ Follow us▶️ Facebook: https://facebook.com/beINSPORTSAUS▶️ Twitter: https://twitter.com/beINSPORTS_AUS▶️ Instagram: https://www.instagram.com/beinsports_AUS⚽️🎾🏈 beIN SPORTS. The biggest names in the game. LIVE every week"
"wFrIfKCJsWU","中國最大貪官賴小民遭判處死刑! 嚴重貪腐踩遍中共紅線加碼被爆料桃色風波? 習近平大規模打貪不少高官中箭落馬...｜主播王志郁｜【大世界新聞】20210108｜三立iNEWS","2021-01-08T13:07:49Z","UCoNYj9OFHZn3ACmmeRCPwbA","三立iNEWS","25","21.14.01","三立iNEWS|鄭知道了|直播|新聞直播|鄭弘儀|政治|三立新聞|王志郁|大世界|中國|貪官|賴小民|死刑|貪腐|中共|紅線|爆料|桃色風波|習近平|高官","745082","5242","591","2574","https://i.ytimg.com/vi/wFrIfKCJsWU/default.jpg","False","False","➲➲https://sndn.link/TALKSHOW  【政發生】PODCAST~ 政論精彩片段用聽的~➲加入iNEWS會員 https://reurl.cc/3DbDxX➲ iNEWS 最正新聞直播 https://youtu.be/MYwrZeIsRWU➲ 鄭知道了新頻道 快訂閱 https://reurl.cc/Mje4v➲王志郁+國際.理財全掌握 https://reurl.cc/RdWrkz➲ 爆賺公社新頻道 快訂閱 http://sc.piee.pw/K2D4R➲追蹤鄭知道了粉絲團：http://bit.ly/2T9S5nB➲ 推特 https://goo.gl/rT13Pd➲ 即時熱點 三立新聞網 https://goo.gl/F1koSb#三立iNEWS #大世界 #鄭知道了"
"xc0lIkh2k50","娛樂新聞台｜李香琴因病離世享年88歲","2021-01-04T15:31:27Z","UCD2SNRlEjxJODlwaKx-BoRw","TVB (official)","24","21.14.01","TVB|TVBUSA|TVB USA|翡翠台|無綫電視|娛樂新聞台|李香琴|琴姐|李香琴離世|一代奸妃","354467","2124","162","196","https://i.ytimg.com/vi/xc0lIkh2k50/default.jpg","False","False","【娛樂新聞台】李香琴因病離世享年88歲人稱琴姐嘅李香琴於今日下午因病離世，享年88歲。琴姐於2010年拍攝劇集《公主駕到》時一度暈倒，隨後逐漸退出幕前演出，甚少露面。直到今年12月健康狀態急速惡化，家人亦做好心理準備。琴姐一眾生前親友接受訪問時，亦難掩哀色。一齊回顧琴姐數十年以嚟嘅演劇生涯。#李香琴 #娛樂新聞台-立即下載 big big channel睇更多啦！iOS 版本：https://goo.gl/mKdpgYAndroid版本: https://goo.gl/koAb9o"
"LopSLH5Nt7E","Part 2 | BISTADO NA KASAMA Sa VIDEO Christine Dacera at Valentine Rosales INILABAS NA ANG LAHAT","2021-01-07T04:13:23Z","UCS8b_WaLf3RgzbAZOv_Leog","Showbiz Philippines","24","21.14.01","Showbiz Philippines|showbiz philippines|Pinoy Top|showbiz|broadcast|christine dacera latest news|christine dacera|christine dacera autopsy|autopsy christine dacera|nagsalita na|christine dacera flight attendant|city garden hotel|christine dacera cctv footage|christine dacera cctv|christine dacera news|christine dacera suspect|christine dacera case|valentine rosales|christine dacera may kahalikan na bading a hotel","4020940","27209","2271","2902","https://i.ytimg.com/vi/LopSLH5Nt7E/default.jpg","False","False","LATEST UPDATE! KASAMA Sa VIDEO Christine Dacera at Valentine Rosales INILABAS NA ANG LAHAT! #ChristineDacera 👇🔔 Click the link below! SUBSCRIBE HERE for more videos:https://www.youtube.com/c/ShowbizPhilippines?sub_confirmation=1💛 Check out our TOP PLAYLIST - more videos for you to enjoy here: 👍📢 If you enjoyed our video LIKE and SHARE this and tell us if you have any TOP LIST REQUEST. We'd love to see your comments below! 💕 Connect & Follow us HERE:✔️TWITTER: https://twitter.com/Showbiz_PhiL✔️INSTAGRAM: https://www.instagram.com/showbiz.philippines/✔️ FACEBOOK: https://www.facebook.com/ShowbizPhilippinesOfficiaLPage/♫♬ MUSIC CREDIT:INTRO & Endscreen Music ~~~ Spring by Ikson https://soundcloud.com/iksonMusic promoted by Audio Library https://youtu.be/5WPnrvEMIdo––––––––––––––––––––––––––––––🎵 Track Info:Title: Spring by IksonGenrea and Mood: Dance & Electronic + CalmLicense: Free music for YouTube videos giving the appropriate credit."
"H1L8HDrxQHM","Detik-detik Penyelaman Kopaska, Puing Pesawat Hancur di Bawah Laut","2021-01-10T07:27:06Z","UC5BMIWZe9isJXLZZWPWvBlg","KOMPASTV","25","21.14.01","Penemuan Sriwijaya Air|Kopaska|Penyelaman Sriwijaya Air|Pencarian SJ 182|Puing Pesawat|Detik-detik Penyelaman Kopaska|Puing Pesawat Hancur di Bawah Laut|kompas|berita kompas|berita kompastv|kompas news|kompastv|kompas tv|kompastv live streaming|kompas tv live streaming|live streaming|indonesia|news|youtube news","4729968","42668","1528","4147","https://i.ytimg.com/vi/H1L8HDrxQHM/default.jpg","False","False","JAKARTA, KOMPAS.TV - Anggota tim penyelam Kopaska TNI AL, Mayor Laut Edi Tirtayasa mengatakan bahwa pesawat Sriwijaya Air SJ 182 ditemukan dengan kondisi hancur berkeping-keping di tempat penyelaman sekitar Perairan Kepulauan Seribu, Jakarta.Saat menyelam, Edi melihat serpihan pesawat dengan ukuran kecil.Di dalam laut ada serpihan pesawat. Pesawat hancur total, ujar Edi di tengah kegiatan penyelaman di perairan Kepulauan Seribu, Jakarta pada Minggu (10/1/2021) pagi.Adapun bagian pesawat yang ditemukan antara lain berupa pecahan ban pesawat, pelampung penumpang, bagian kelistrikan pesawat, bagian badan pesawat warna biru merah, moncong pesawat, dan bagian pesawat lainnya.Potongan bagian pesawat sudah diangkut ke KRI Kurau. Sebelumnya, tim Kopaska TNI AL menemukan bagian pesawat Sriwijaya Air SJ 182 setelah melakukan penyelaman di sekitar Pulau Lancang dan Pulau Laki, Kepulauan Seribu, Jakarta pada Minggu (10/1/2021) pagi."
"25s3KXEAbH8","Respondent: Christine Dacera was still breathing at 10 am, no more pulse at 12 nn | ANC","2021-01-08T02:47:15Z","UCvi6hEzLM-Z_unKPSuuzKvg","ANC 24/7","25","21.14.01","ANC|ABSCBN News Channel|Philippine News|ANC Alerts|ANC 24/7|ANC 24-7|ANC 247|ABS-CBN|ABS-CBN News|ABS-CBN Philippines|latest news|breaking news|trending news|January 8 2021|20210108news|YT0psJonah|Dacera|Dacera rape slay|Gregorio de Guzman|Dacera suspects|Makati rape slay|Makati hotel|flight attendant|flight attendant rape slay|Rommel Galido|Valentine Rosales|John Reyes dela Serna|Clark Rapinan|Christine Dacera investigation|Christine Dacera Case","2143025","14008","1450","4690","https://i.ytimg.com/vi/25s3KXEAbH8/default.jpg","False","False","The respondents in Christine Dacera's case claim there was no foul play in the 23-year-old flight attendant's death. Rommel Galido recalls Christine was still breathing at 10 am, but became purplish and no longer had a pulse by 12 nn.For more ANC news videos, click the link below:https://www.youtube.com/playlist?list=PLm34qRgqWBU4Mvq4BSrOawikENaFf38wnTo watch Headstart videos, click the link below:http://bit.ly/ANC_HeadstartTo watch The World Tonight videos, click the link below:http://bit.ly/ANC_TheWorldTonightSubscribe to ANC YouTube channel! Click here: http://bit.ly/ANC24-7Visit our website at https://news.abs-cbn.com/ancFacebook: https://www.facebook.com/ancalertsTwitter: https://twitter.com/ancalerts#ANCHighlights#Headstart#ChristineDacera"
"QEMVx1_Ty9c","Kepala Basarnas: Ditemukan 17 Kantong Jenazah dan 16 Potongan  Besar Pesawat","2021-01-10T23:51:29Z","UCKII0Ml9S5wneKbHswmUrIQ","CNN Indonesia","25","21.14.01","Indonesia|cnn indonesia|berita|berita terbaru|trans tv|trans7|berita terakhir|terakhir|cnn|Berita Viral|Viral|transmedia|JICT|basarnas|update pencarian|jakarta|pesawat sriwijaya sj 182","1966426","16819","639","1234","https://i.ytimg.com/vi/QEMVx1_Ty9c/default.jpg","False","False","Live streaming 24 jam: https://www.cnnindonesia.com/tvLive bersama Kepala Basarnas Marsekal Madya Bagus Puruhito pukul 9 malam, perihal update hasil hari kedua pencarian puing dan korban jatuhnya pesawat dengan nomor registrasi PK CLC. Target operasi hari ketiga masih pencarian puing, korban, dan juga black box yang sudah ditemukan sinyal keberadaannya. Ikuti berita terbaru di tahun 2020 dengan kemasan internasional berbahasa Indonesia, dan jangan ketinggalan breaking news dengan berita terakhir dan live report CNN Indonesia di https://www.cnnindonesia.com/tv dan channel CNN Indonesia di Transvision. CNN Indonesia tergabung dalam grup Transmedia. Dalam Transmedia, tergabung juga Trans TV, Trans7, Detikcom, Transvision, CNN Indonesia.com dan CNBC Indonesia. Follow & Mention Twitter kami:@myTranstweet@cnniddaily@cnnidconnected @cnnidinsight @cnnindonesia Like & Follow Facebook:CNN IndonesiaFollow IG: cnnindonesiatv"
"gGrlYHQ1hZg","李香琴逝世原因曝光，曾被2家醫院拒收，生前女兒孝順有福氣#娛記太太","2021-01-05T02:45:21Z","UCnY3kA42_MF1z-Kh47xSVdw","娛記太太","24","21.14.01","娛樂|娛記太太","278082","1463","189","47","https://i.ytimg.com/vi/gGrlYHQ1hZg/default.jpg","False","False","歡迎訂閱預計太太，簡單看娛樂，開心每一天！歡迎觀看我們近期的精彩視頻同父同母不同命，林青霞親姐姐近況，住50平舊房領450退休金，不願接受妹妹資助原因曝光https://youtu.be/KscRlYOEpXk65歲的甄妮近照曝光，丈夫去世4年後生一女，女兒身世令人震驚，甄妮單身35年內幕使人感嘆https://youtu.be/4bOB606yTKs郭嘉文真面藏不住了，崩潰發文5年人設終崩塌，公公李嘉誠曝梁洛施豪門真實地位https://youtu.be/o5bRRtdQt1s莫可欣終於不忍了！自曝結婚12年矛盾重重，最醜港姐奉子成婚，丈夫真實態度終明了https://youtu.be/ENcG6RLIfOs邵氏頭牌凌波！17歲遇人不淑，27歲再嫁「窮小子」，攜手走過54年，恭喜！https://youtu.be/ywq4zGr-4xc不再隱瞞！朱玲玲真實身份曝光，一生二度嫁豪門，今61歲近照曝光令人感嘆https://youtu.be/pviIAsA7lJI現世報！打跑2個老婆，終被小30歲嬌妻奪半數家產狠甩，現68歲賣房養9歲兒https://youtu.be/id2lGmKBwyM隱瞞三十年，曾華倩與梁朝偉內幕曝光，曾華倩為子終身不嫁，可憐天下父母心https://youtu.be/8flpG6lthoc李澤楷宣布大婚？新娘竟是她？與梁洛施隔空喊話，梁洛施曝光照片回應真相https://youtu.be/Vx-jwa6tEHE李晨媽媽曝光範冰冰人品，離婚內幕原來是這樣！李晨公布一切真相https://youtu.be/XjK6q0LCOOo"
"8PbhGt8XxSM","Ruination | Season 2021 Cinematic - League of Legends","2021-01-08T16:00:06Z","UC2t5bjwHdUX4vM2g8TRDq5g","League of Legends","20","21.14.01","Riot Games|Riot|League of Legends|League|LoL|MOBA|Season start|season 2021|cinematic|ruined king|ruination|viego|animation|senna|lucian|shadow isles|runeterra|lore|video|league of legends|league|noxus|samira|darius|karma|poppy|vayne|black mist","3599620","177262","2497","11538","https://i.ytimg.com/vi/8PbhGt8XxSM/default.jpg","False","False","A king returns. All he touches turns to ruin.Video created in partnership with Digic Pictures.League of Legends Sign Up & Downloadhttps://signup.leagueoflegends.com/"
"aHmTzFnymOM","Pro-Trump mob storms U.S. Capitol","2021-01-07T05:25:07Z","UCKjU3KzdbJE1EFcHVqXC3_g","CBC News: The National","25","21.14.01","capitol hill|trump supporters|siege on capitol hill|washington|washington protest|washington riot|pro-trump rally|trump supporters washington|pro-trump riots|trump biden|trump twitter|congress|CBC|The National|Katie Simpson|Susan Ormiston","1214803","7797","2088","0","https://i.ytimg.com/vi/aHmTzFnymOM/default.jpg","True","False","An angry mob of U.S. President Donald Trump’s supporters stormed into the U.S. Capitol Building as Congress was preparing to certify the results of November’s election after Trump repeatedly said the election was rigged against him. Watch The National live on YouTube Sunday-Friday at 9 p.m. ETSubscribe to The National: https://www.youtube.com/user/CBCTheNational?sub_confirmation=1Connect with The National online:Facebook | https://www.facebook.com/thenationalTwitter | https://twitter.com/CBCTheNationalInstagram | https://www.instagram.com/cbcthenationalMore from CBC News | https://www.cbc.ca/newsThe National is CBC's flagship nightly news program, featuring the day's top stories with in-depth and original journalism, with hosts Adrienne Arsenault and Andrew Chang in Toronto, Ian Hanomansing in Vancouver and the CBC's chief political correspondent, Rosemary Barton in Ottawa."
"SKIF9s_kv_o","James Corden Is Hopeful on a Dark Day in the U.S.","2021-01-07T04:40:01Z","UCJ0uqCI0Vqr2Rrt1HseGirg","The Late Late Show with James Corden","24","21.14.01","The Late Late Show|Late Late Show|James Corden|Corden|late night|late night show|comedy|comedian|celebrity|celeb|celebrities|CBS|joke|jokes|funny|funny videos|funny video|humor|hollywood|famous","1438939","43077","1193","5083","https://i.ytimg.com/vi/SKIF9s_kv_o/default.jpg","False","False","James Corden begins The Late Late Show reflecting on what was a dark day at the United States Capitol, but sees hope on the horizon. After, he looks at Rev. Raphael Warnock and Jon Ossoff's victories in the Georgia Senate run-off election.More Late Late Show:Subscribe: http://bit.ly/CordenYouTubeWatch Full Episodes: http://bit.ly/1ENyPw4Facebook: http://on.fb.me/19PIHLCTwitter: http://bit.ly/1Iv0q6kInstagram: http://bit.ly/latelategramWatch The Late Late Show with James Corden weeknights at 12:35 AM ET/11:35 PM CT. Only on CBS.Get new episodes of shows you love across devices the next day, stream live TV, and watch full seasons of CBS fan favorites anytime, anywhere with CBS All Access. Try it free! http://bit.ly/1OQA29B---Each week night, THE LATE LATE SHOW with JAMES CORDEN throws the ultimate late night after party with a mix of celebrity guests, edgy musical acts, games and sketches. Corden differentiates his show by offering viewers a peek behind-the-scenes into the green room, bringing all of his guests out at once and lending his musical and acting talents to various sketches. Additionally, bandleader Reggie Watts and the house band provide original, improvised music throughout the show. Since Corden took the reigns as host in March 2015, he has quickly become known for generating buzzworthy viral videos, such as Carpool Karaoke."
"oYsja9hT1Fc","Finally!! BAKLA na Kasama sa Christine Dacera CASE NAGKWENTO NA!","2021-01-05T07:42:46Z","UCcJQXwgXaWx0SuVX8pDtfRw","Showbiz Broadcast","22","21.14.01","showbiz broadcst|showbiz|philipines|artista|trending|angel locsin|coleen garcia|baby amari|vice ganda|christine dacera|suspek christine dacera|nagsalita na|mga kasamang lalaki ni christine dacera|christine angelica dacera|christine dacera flight attendant|flight attendant|pnp|pal|philippine airlines|city garden hotel|nagsalita na suspek sa christine dacera|tunay na nangyari","2809553","22855","1915","3286","https://i.ytimg.com/vi/oYsja9hT1Fc/default.jpg","False","False","FOLLOW US:FACEBOOK: https://www.facebook.com/ShowbizBroadcaster/WEBSITE: https://showbizbroadcaster.com/TWITTER: https://twitter.com/ShowbizBroadca1"
"JAmBrEd69Tk","Manchester United v Manchester City highlights","2021-01-07T00:00:07Z","UCCmo_NIuQR5eU4AvBa6sEQQ","EFL","17","21.14.01","EFL|Football League|Manchester United|Manchester City|sp:ty=high|sp:st=soccer|sp:li:eng_EC|sp:dt=2021-01-06T00:00:00Z|sp:ti:home=MNU|sp:ti:away=MNC","309979","3284","247","0","https://i.ytimg.com/vi/JAmBrEd69Tk/default.jpg","True","False","Manchester United v Manchester City highlights"
"pLDdNRe5dmg","《一日系列第一百五十集》蛤～阿公成為-真。老司機，準備帶大家上路啦!!! -一日公車司機","2021-01-07T15:30:10Z","UCLW_SzI9txZvtOFTPDswxqg","木曜4超玩","24","21.14.01","木曜4超玩|邰智源|林柏昇KID|泱泱|溫妮|綜藝節目|一日系列|坤達|energy|阿部瑪利亞|木要|木耀|小黑|綜藝玩很大|阿公|瑪麗亞|公車","3204534","65029","931","4947","https://i.ytimg.com/vi/pLDdNRe5dmg/default.jpg","False","False","*34:20 站長姓名誤植，在此更正：陳世祥本集乾爹↓↓↓《三國志・戰略版》👉🏻立即下載光榮革新大作，與林書豪一同加入最真實的三國古戰場！https://s3gtw.onelink.me/LXSC?pid=KOL&c=KOL-cbotaku👉🏻有膽有謀有兄弟，角逐最強同盟，贏1000萬獎金！https://www.facebook.com/events/2514186095547227本集乾爹↓↓↓這就是人蔘 這就是老協珍 人蔘精麥蘆卡蜂蜜口味新上市 雙效升級添加麥蘆卡蜂蜜UMF®5+含有神奇活性因子給你超強修護力！https://lxz.com.tw/Product/OEG009本集乾爹↓↓↓邰哥第一次建案開箱https://youtu.be/YTJkvoCYaWE高雄就能體驗巴黎的塞納河畔－愛情河左岸台北接待中心：中山區復興北路20號高雄接待中心：前金區河東路100號搬去愛情河左岸了啦https://lihi1.com/Q6y2u感謝阿中學長↓↓↓喜鴻嚴選獨家自有品牌並集結海內外天然、健康食品、風格生活，從台灣在地小農產品到各國熱門特色好物，提升生活品質就從喜鴻購物開始喜鴻購物連結：https://bestselect.pse.is/3basdp支持木曜加入深度會員：https://cbtv.tw/join請訂閱我們的頻道：https://cbtv.tw/SubMuyao第一時間看我們的新作品，參與直播！🙏🙏主持人：邰智源、林柏昇KID、坤達、溫妮、泱泱、阿部瑪利亞木曜四超玩 每周四晚上9點直播，網址：https://cbtv.tw/Muyao或至play商店及app store搜尋下載「麥卡貝網路電視」木曜專屬周邊↓↓↓➤蝦皮賣場：https://shopee.tw/muyao4.store➤PChome賣場：https://cbtv.tw/MuPcH➤Y!拍賣：https://cbtv.tw/MuYahooYoutube頻道資訊↓↓↓➤訂閱木曜主頻道：https://cbtv.tw/SubMuyao➤加入木曜會員：https://cbtv.tw/join➤訂閱月曜一起玩：https://cbtv.tw/SubMuyao2➤木曜的社群資訊Facebook: https://www.facebook.com/Muyao4/Instagram: https://www.instagram.com/muyao4/➤主持人社群資訊邰智源: https://www.instagram.com/taitaihome/Kid: https://www.instagram.com/circuskidd/坤達: https://www.instagram.com/hsieh_kunda/溫妮: https://www.instagram.com/yuen_nnnnnn/泱泱: https://www.instagram.com/lynnwu0219/阿部瑪利亞：https://www.instagram.com/_abedesu/本影片屬麥卡貝網路電視所有，未經授權不得任意下載、上傳或做其他利用。歡迎分享影片連結。本節目合作提案請洽cbpm@walkgame.com#木曜4超玩 #邰智源 #一日系列"
"8dCSDdwtnQY","Arsenal v Newcastle United | Key Moments | Third Round | Emirates FA Cup 2020-21","2021-01-09T20:32:24Z","UCChcWqwYXCEs657MQ00qVWA","The Emirates FA Cup","17","21.14.01","arsenal|newcastle|arsenal v newcastle|arsenal highlights|newcastle highlights|fa cup|emirates fa cup|fa cup highlights|fa cup third round|third round|emirates fa cup third round|third round highlights|emile smith rowe|pierre emerick aubameyang|smith rowe goal|emile smith rowe arsenal|smith rowe fa cup goal|smith rowe goal vs newcastle","883894","9550","264","786","https://i.ytimg.com/vi/8dCSDdwtnQY/default.jpg","False","False","Arsenal host Newcastle united in the Emirates FA Cup third round tie.Follow @EmiratesFACup on Twitter for in-game highlights and match updates!https://twitter.com/emiratesfacupSubscribe:https://www.youtube.com/thefacupTo find out more about The Emirates FA Cup visit:TheFA.com/EmiratesFACupThe Emirates FA Cup on Facebookhttp://www.facebook.com/TheFACup"
"-aIFqFpzeYY","Trump Could Face Impeachment…Again | The Tonight Show","2021-01-09T04:35:09Z","UC8-Th83bH_thdKZDJCrn88g","The Tonight Show Starring Jimmy Fallon","23","21.14.01","Tonight Show|Jimmy Fallon|monologue|donald trump|impeachment|politics|NBC|NBC TV|Television|Funny|Talk Show|comedic|humor|snl|tonight|show|jokes|funny video|interview|variety|comedy sketches|talent|celebrities|video|clip|highlight|Capitol|US Capitol|protest|protests|riot|riots|Trump|Donald Trump|Congress|Senate|Government|Joe Biden|Biden|Kamala Harris|Mike Pence|DC|Washington|storming|coup|violence|United State Capitol|Insurrection|Capital|news|current news|impeach","1716391","28328","1661","3660","https://i.ytimg.com/vi/-aIFqFpzeYY/default.jpg","False","False","Jimmy addresses Trump potentially facing another impeachment trial with less than two weeks left as president.The Tonight Show Starring Jimmy Fallon.  Stream now on Peacock: https://bit.ly/3gZJaNySubscribe NOW to The Tonight Show Starring Jimmy Fallon: http://bit.ly/1nwT1aN Watch The Tonight Show Starring Jimmy Fallon Weeknights 11:35/10:35c Get more The Tonight Show Starring Jimmy Fallon: https://www.nbc.com/the-tonight-show JIMMY FALLON ON SOCIALFollow Jimmy: http://Twitter.com/JimmyFallonLike Jimmy: https://Facebook.com/JimmyFallonFollow Jimmy: https://www.instagram.com/jimmyfallon/ THE TONIGHT SHOW ON SOCIALFollow The Tonight Show: http://Twitter.com/FallonTonightLike The Tonight Show: https://Facebook.com/FallonTonightFollow The Tonight Show: https://www.instagram.com/fallontonight/Tonight Show Tumblr: http://fallontonight.tumblr.com The Tonight Show Starring Jimmy Fallon features hilarious highlights from the show, including comedy sketches, music parodies, celebrity interviews, ridiculous games, and, of course, Jimmy's Thank You Notes and hashtags! You'll also find behind the scenes videos and other great web exclusives. GET MORE NBCNBC YouTube: http://bit.ly/1dM1qBHLike NBC: http://Facebook.com/NBCFollow NBC: http://Twitter.com/NBCNBC Instagram: http://instagram.com/nbcNBC Tumblr: http://nbctv.tumblr.com/ Trump Could Face Impeachment…Again | The Tonight Showhttp://www.youtube.com/fallontonight#FallonTonight#JimmyFallon"
"i6uED9qdxiA","震撼开场！张也携手杨宗纬、钟镇涛、夏利奥唱响《我的祖国》，两岸三地共庆新年 | CCTV「2021新年音乐会——扬帆远航大湾区」20210101","2021-01-02T05:00:59Z","UCcLK3j-XWdGBnt5bR9NJHaQ","CCTV中国中央电视台","24","21.14.01","2021新年音乐会|新年音乐会|跨年|我的祖國|张也|红日|音乐会|大湾区|我的祖国|蔡徐坤|大湾区音乐会|殷秀梅|跨年音乐会|粤港澳|音樂會|启航2021|启航|跨年盛典|李克勤|张韶涵|周笔畅|容祖儿|韩磊|李治廷|万里长城永不倒|张智霖|杨宗纬|陈小春|尹正|谭维维|惠英红|李宇春|弯弯的月亮|陶喆|胡彦斌|吕良伟|曾小敏|李云迪|张碧晨|那英|春暖花开|讲古","1026747","10801","861","1014","https://i.ytimg.com/vi/i6uED9qdxiA/default.jpg","False","False","本期节目主要内容： 00:57 交响与合唱《我的祖国》 演唱：张也 钟镇涛 杨宗纬 夏利奥 指挥：雷雩； 06:16 歌曲《万里长城永不倒》 演唱：陈龙 钟镇涛 温兆伦 指挥：雷雩； 09:13 歌曲《同舟之情》 演唱：张智霖； 11:42 合唱《莲成一家》 演唱：澳门蔡高中学合唱团 等 指挥：雷雩； 13:03 歌曲《共同家园》 演唱：周笔畅 容祖儿 夏利奥 指挥：雷雩； 16:55 通俗美声《为爱感动》 演唱：李宇春 莫华伦 指挥：雷雩； 20:18 粤语版《坚信爱会赢》 演唱：惠英红 杜德伟 郑希怡 刘恺威 指挥：陈燮阳； 23:18 歌曲《友情岁月》 演唱：陈小春 尹正； 26:44 创意交响《百鼓迎新年》 领奏：王佳男 指挥：雷雩； 29:66 歌曲《追梦之路》 演唱：孙楠 谭维维； 31:36 歌曲《红日》 演唱：李克勤； 34:33 潮声海韵《乘风破浪》 演唱：张韶涵 平安； 38:15 歌曲《南方有座山》 演唱：韩磊 指挥：雷雩； 40:46 歌曲《最初的心最美的梦》 演唱：王大陆 沈月 朱正廷 李艺彤； 43:06 歌曲《灯火里的中国》 演唱：廖昌永 指挥：陈燮阳； 46:31 经典新唱《我们的生活充满阳光》 演唱：张也 蔡徐坤； 49:39 粤剧戏歌《每一个春天》 演唱：吕良伟 曾小敏 指挥：陈燮阳； 52:11 歌曲《弯弯的月亮》 演唱：陶喆 胡彦斌； 55:03 歌曲《我相信》 演唱：云朵 云飞； 57:29 歌曲《春暖花开》 演唱：那英； 01:01:04 歌曲《守护》 演唱：杨宗纬 张碧晨； 01:03:23 创意美声《新年好》 演唱：霍勇 张英席 王传越 薛皓垠 张海庆 指挥：雷雩； 01:05:26 粤语说唱《讲古》 演唱：伍燕 李治廷 黄俊英； 01:07:37 创意交响《保卫黄河》 领奏：李云迪 指挥：陈燮阳； 01:12:00 歌曲《信仰》 演唱：刘媛媛 周旋 苏牧 王哲 杨乐 龚道 指挥：陈燮阳； 01:14:56 歌曲《壮丽航程》 演唱：殷秀梅 指挥：陈燮阳。 《2021新年音乐会——扬帆远航大湾区》通过“同心粤港澳·乐迎新年”、“追梦大湾区·跃动世界”、“幸福粤港澳·粤立潮头”、“扬帆大湾区·悦向未来”四大篇章，全方位呈现粤港澳大湾区发展建设一盘棋，同根同源齐追梦的壮丽时代画卷。音乐会汇聚了众多明星嘉宾，集中展现粤港澳大湾区科技与艺术、传统与潮流多元汇聚的文化特色。《2021新年音乐会——扬帆远航大湾区》HD播放列表：https://ggle.io/3jXk【欢迎订阅CCTV中国中央电视台频道】：https://bit.ly/3fYLtAp #新年音乐会 #大湾区 #CCTV■□其他CCTV精彩内容■□《启航2020——中央广播电视总台跨年盛典》HD播放列表：https://bit.ly/38LNfSW《国家宝藏 第三季》HD播放列表：https://bit.ly/3rCBveo《经典咏流传》HD播放列表：https://bit.ly/3bbEEdi《星光大道》HD播放列表：https://ggle.io/3jEO《朗读者 第三季》HD播放列表：https://ggle.io/3jY8■□更多精彩视频，请关注我们■□CCTV综艺：https://bit.ly/34reroeCCTV中文国际：https://bit.ly/37FGmk8CCTV电视剧：https://bit.ly/3awsXwOCCTV纪录：https://bit.ly/2CyTXQtCCTV科教：https://bit.ly/2QsICpc■□关注CCTV系列帐号 Like us on Facebook■□Facebook（中文）: https://www.facebook.com/CCTV.CH/ Facebook（英文）: https://www.facebook.com/cctvcom"
