video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"bem94hT-9HU","Showtime Online U | January 14, 2021","2021-01-14T06:40:15Z","UCO4ryA0GLLwwsZ5ZQmkqVNA","ABS-CBN It's Showtime","24","21.15.01","ABS-CBN|Showtime|It's Showtime|Showtime Online|Showtime Online Universe|SOU|BidaMan|GirlTrends|Hashtags|TNT Champions|Online Tambayan|Showtime Onliners|Madlang Onliners|It's Showtime Online|Showtime Online U|January 14 2021|20210114showtime|Vice Ganda|Anne Tenorio|bidaman jin|Luke Conde|Hide and Sing|Name It To Win It|Tawag ng Tanghalan Resbakbakan|#ShowtimeResbakToBack|Jhong Hilario|Joross Gamboa|TagoHula|See My Name|Ryan Bang|Kim Chiu|Ion Perez","97112","1175","62","22","https://i.ytimg.com/vi/bem94hT-9HU/default.jpg","False","False","Subscribe to http://bit.ly/ShowtimeOnlineUniverse to unlock the gate to the newest online hub!For Full Episodes, Go to It’s Showtime on iWantTFC:http://bit.ly/ItsShowtime-iWantTFCCheck our social media accounts:Facebook: https://www.facebook.com/itsShowtimena/Twitter: https://twitter.com/itsshowtimenaInstagram: https://www.instagram.com/itsshowtimena/Visit our official websites!https://entertainment.abs-cbn.com/tv/shows/itsshowtime/mainhttp://www.push.com.ph#ShowtimeOnlineUniverse#ShowtimeResbakToBack"
"_l2_1vtXMeU","DeMarcus Cousins and Markieff Morris Got Into A Scuffle","2021-01-11T00:43:59Z","UC9-OpMMVoNP5o10_Iyq7Ndw","Bleacher Report","17","21.15.01","bleacher report|br|nba|demarcus cousins vs. markieff morris|markieff morris vs. demarcus cousins|boogie cousins fight|markieff morris fight|lakers vs. rockets|markieff morris fight boogie cousins|markieff morris ejected","1638060","9541","337","3035","https://i.ytimg.com/vi/_l2_1vtXMeU/default.jpg","False","False","Boogie and Markieff Morris got into it during the Lakers-Rockets game. Morris would eventually be ejected.Subscribe: https://www.youtube.com/user/BleacherReport?sub_confirmation=1Follow on IG: http://www.instagram.com/f/bleacherreportFollow us on Twitter: http://www.twitter.com/bleacherreportLike us on Facebook: http://www.facebook.com/bleacherreport"
"5MPoEcw_Lz8","New OPM Love Songs 2021 - New Tagalog Songs 2021 Playlist - This Band, Juan Karlos, Moira Dela Torre","2021-01-10T22:00:01Z","UC7j0hFQZx0RlURRTp48OvNw","Loves. Music","22","21.15.01","[none]","171114","1766","138","66","https://i.ytimg.com/vi/5MPoEcw_Lz8/default.jpg","False","False","New OPM Love Songs 2021 - New Tagalog Songs 2021 Playlist - This Band, Juan Karlos, Moira Dela TorreThanks for watching! Don't forget to SUBCRIBE, Like & Share my video if you enjoy it! Have a nice day!© Follow Loves MusicYoutube → https://bit.ly/2Ko7F9o♫ New OPM Playlist: https://bit.ly/32LyrPu♫ Paskong Pinoy Playlist: https://bit.ly/351m0R0"
"0myqHCW20Rg","CHUPAPI MUNYANYO PRANK | PHILIPPINES","2021-01-10T12:12:08Z","UCDF1VXLA5-MHigyce2SQovQ","Tukomi","23","21.15.01","philippine prankster|prank tukomi|prankster davao|public prank|tukomi pinoy public pranks|tukomi prank|chupapi monyanyo|chupapi monyanyo tukomi|tukomi chupapi monyanyo|chupapi monyanyo tukomi prank|tukomi comeback|tukomi legendary prankster|tukomi legends|prank|pranks|ph prank|philippine prank|prank philippines|social experiment","654650","35684","523","2816","https://i.ytimg.com/vi/0myqHCW20Rg/default.jpg","False","False","WARNING: Please don't download this video and re-upload to your own channel, account or Facebook page. Please ask for our permission first.Sobrang daming nag re request neto saten mga tuko so here it is!! Here's our own version of Chupapi Monyanyo! Enjoy mga tuko!! LezgoOoOoOO!!!!SUBSCRIBE TO OUR 2ND CHANNEL for BTS! https://www.youtube.com/c/tukomivlogsofficialSHARE the Good Vibes mga Tuko! Hohohooy! Maraming salamat sa suporta! Tuloy tuloy lang ang Good Vibes! Peace!Like, Share and Subscribe to our Youtube Channel by clicking that Big RED SUBSCRIBE Button!Don't forget to Turn-On Notification. After you subscribed, comment #Tukomi for SHOUT OUT!We release new and fresh funny videos every WEEK!!! Thanks a lot guys! Peace!You can contact us at tukomiproduction@gmail.com or our Facebook page.TUKOMIVLOGS ▶ https://www.youtube.com/c/tukomivlogsofficialFACEBOOK ▶ https://www.facebook.com/tukomiofficial/OFFICIAL MERCH ▶ https://www.facebook.com/TukomiClothingTWITTER ▶ https://twitter.com/TukomiOfficialINSTAGRAM ▶ @TukomiOfficial"
"VTjTsyuHISM","VIRAL! BADING SA CCTV FOOTAGE NA KAHALIKAN NI CHRISTINE DACERA  MAY IBINUNYAG, VALENTINE ROSALES","2021-01-06T19:19:29Z","UCS5-lCKkbG8DeSxtSJMIOSw","PINOY SUPERSTARS TV","22","21.15.01","CHRISTINE DACERA TIKTOK|CHRISTINE DACERA VALENTINE ROSALES|CHRISTINE DACERA NEWS|CHRISTINE DACERA LATEST|CHRISTINE DACERA TV PATROL|CHRISTINE DACERA 24 ORAS|CHRISTINE DACERA TULFO|CHRISTINE DACERA RAFFY TULFO|CHRISTINE DACERA UPDATE|CHRISTINE DACERA LAST VIDEO|CHRISTINE DACERA ACTUAL FOOTAGE|CHRISTINE DACERA ABS CBN|CHRISTINE DACERA ACTUAL VIDEO|RAFFY TULFO CHRISTINE DACERA|ABS CBN LIVE|TV PATROL LIVE|24N ORAS LIVE","1208203","10040","919","2149","https://i.ytimg.com/vi/VTjTsyuHISM/default.jpg","False","False","NAGSALITA NA SI VALENTINE ROSALES NA ITINUTURO NG MGA NETIZENS NA SYANG KAHALIKAN DAW DI UMANO NI CHRISTINE DACERA NA NAKUHAAN NG CCTV FOOTAGE.  DEPENSA KASI NI VALENTINE ROSALES AY BADING DAW SYA.  NAGLABAS NG BAGONG EBIDENSYA!VALENTINE ROSALES MAY IBINUNYAG DIN TUNGKOL SA PAGKATAO NI CHRISTINE DACERA.PANOORIN ANG BUONG DETALYE!⚠️SOURCES and RECEIPTS📌VALENTINE ROSALES FACEBOOK POSTS1.) https://m.facebook.com/story.php?story_fbid=3593727590674908&id=1000011310662012.) https://m.facebook.com/story.php?story_fbid=3593746340673033&id=100001131066201📌VALENTINE ROSALES INSTAGRAM PAGE https://instagram.com/valentinersls?igshid=1phjkfgdvfu7g#CHRISTINEDACERA #VALENTINEROSALES #PNP #DEBOLDSINAS #TVPATROL #ABSCBN #24ORAS #GMANEWS __________________________________________________Related Keywords:FLIGHT ATTENDANT CHRISTINE DACERACHRISTINE DACERA LATEST CHRISTINE DACERA NEWS CHRISTINE DACERA INTERVIEW CHRISTINE DACERA UPDATE CHRSTINE DACERA LATEST UPDATE NEWS CHRISTINE DACERA TIKTOK CHRISTINE DACERA NEWSDEBOLD SINAS NEWS DEBOLD SINAS LATEST NEWS DEBOLD SINAS TULFO DEBOLD SINAS RAFFY TULFO DEBOLD SINASTITO SOTTO ABS CBN FRANCHISE TITO SOTTO ABS CBN SHUTDOWN ABS CBN MAGBABALIK NA SA 2021 TITO SOTTO ABS CBN FRANCHISE 2021PBB LIVE TODAY PBB LIVE STREAM TODAY 2021  PBB 2021 LIVE PBB LIVE UPDATES PBB FULL EPISODE PBB JANUARY 6  2021 PBB JANUARY 7 2021 PBB JANUARY 8 2021 PBB JUSTIN DIZON PBB RUSSU LAURENTE ABS CBN SHUTDOWNTV PATROL LIVE TV PATROL LIVE STREAM TODAY ABS CBN LIVE SHOWTIME LIVE TODAY PROBINSYANO LIVE PROBINSYANO LATEST EPISODEVICE GANDA LATEST VLOG VICE GANDA NETWORK VICE GANDA SHOWTIME FUNNY MOMENTS VICE GANDA SONGS VICE GANDA FULL MOVIES VICE GANDA ABS CBN SHUTDOWNSHOWTIME LIVE TODAY SHOWTIME LIVE STREAM SHOWTIME JANUARY 6 2021 SHOWTIME FULL EPISODE TODAY SHOWTIME JANUARY 7 2021______________________________________________Dont forget to Subscribe and Click the Bell Icon for more of your Daily Philippine Showbiz Updates! https://www.youtube.com/channel/UCS5-lCKkbG8DeSxtSJMIOS"
"pgjQkcYD-rQ","aespa 에스파 'Black Mamba' Techwear ver. Dance Practice","2021-01-12T10:00:12Z","UC9GtSLeksfK4yuJ_g1lgQbg","aespa","10","21.15.01","aespa|에스파","2026901","252612","3127","13896","https://i.ytimg.com/vi/pgjQkcYD-rQ/default.jpg","False","False","‘Black Mamba’ hits 100M views! Thank you so much for your love and support💜🎧Listen and download aespa's debut single Black Mamba: https://smarturl.it/aespa_BlackMamba🐍Black Mamba MV: https://youtu.be/ZeerrnuLi5E🐍The Debut Stage https://youtu.be/Ky5RT5oGg0waespa officialhttps://www.youtube.com/c/aespahttps://www.instagram.com/aespa_officialhttps://www.tiktok.com/@aespa_officialhttps://twitter.com/aespa_Officialhttps://www.facebook.com/aespa.officialhttps://www.vlive.tv/channel/97CCEDhttps://weibo.com/aespa#aespa #BlackMamba #choreography #BlackMamba100M"
"XXYlFuWEuKI","The Weeknd - Save Your Tears (Official Music Video)","2021-01-05T17:00:12Z","UCF_fDSgPpBQuh1MsUTgIARQ","TheWeekndVEVO","10","21.15.01","The|Weeknd|Save|Your|Tears|Universal|Republic|Records|The Weeknd|The Weekend|Weekend|Abel|After Hours|Save Your Tears","49244863","1631111","53822","127388","https://i.ytimg.com/vi/XXYlFuWEuKI/default.jpg","False","False","Official music video by The Weeknd performing Save Your Tears– 'After Hours' available everywhere now: http://theweeknd.co/afterhoursYD ►Subscribe to The Weeknd on YouTube: http://theweeknd.co/subscribeYD  ►Get exclusive merch: https://shop.theweeknd.com/ ►Follow The Weeknd:https://twitter.com/theweeknd https://www.facebook.com/theweeknd https://www.instagram.com/theweeknd https://www.theweeknd.com Directed by CliquaProduced by Roisín Audrey MoloneyExecutive Producer: Jerad AndersonProduction Company: FlorenceAbel’s Costume Designer: Matt HensonProsthetics: Mike Marino, Prosthetic RenaissanceDirector of Photography: Xiaolong LiuProduction Designer: Annie Sperling1st AD: Mike AlbertsProduction Supervisor: Tori StoroshProduction Supervisor: Joe KeenanAssist. Production Supervisor: Linda NhemCast Costume Designer: Lisa MadonnaGaffer: Matt ArdineKey Grip: Jon BookerCamera Operator Nick MullerSteadicam Colin MacDonnellEditor: Miles TrahanColor: Matt Osbourne @ Company 3Sound Design: Christian StropkoVFX: Buralqy + MADNOMADOnline: Sunset EditTitles: Bradley PinkertonLyrics:OohNa na, yeahI saw you dancing in a crowded roomYou look so happy when I'm not with youBut then you saw me, caught you by surpriseA single teardrop falling from your eyeI don't know why I run awayI make you cry when I run awayYou could've asked me why I broke your heartYou could've told me that you fell apartBut you walked past me like I wasn't thereAnd just pretended like you didn't careI don't know why I run awayI make you cry when I run awayTake me back 'cause I wanna staySave your tears for anotherSave your tears for another daySave your tears for another daySoI made you think that I would always stayI said some things that I should never sayYeah, I broke your heart like someone did to mineAnd now you won't love me for a second timeI don't know why I run away, oh, girlSaid I make you cry when I run awayGirl, take me back 'cause I wanna staySave your tears for anotherI realize that I'm much too lateAnd you deserve someone betterSave your tears for another day (Ooh, yeah)Save your tears for another day (Yeah)I don't know why I run awayI make you cry when I run awaySave your tears for another day, ooh, girl (Ah)I said save your tears for another day (Ah)Save your tears for another day (Ah)Save your tears for another day (Ah)#TheWeeknd #SaveYourTears #AfterHoursMusic video by The Weeknd performing Save Your Tears. © 2021 The Weeknd XO, Inc., manufactured and marketed by Republic Records, a division of UMG Recordings, Inc.http://vevo.ly/7MOdnq"
"lcxqR76l0MM","NBI di inakalang makakakuha pa ng urine sample sa bangkay ni Dacera | TV Patrol","2021-01-12T11:56:55Z","UCE2606prvXQc_noEqKxVJXA","ABS-CBN News","25","21.15.01","PatrolPh|Tagalog news|balita|TV PATROL|Christine Dacera|NBI|krimen|rape|flight attendant|crime|Makati|Makati City|autopsy|TV PATROL TOP|ABS-CBN|Kapamilya|ABS-CBN News|ABS-CBN Philippines|Philippine News|ABS-CBN News and Current Affairs|ABS-CBN News Channel|January 12 2021|20210112news|YT0psJosh|breaking news|TV Patrol|TV Patrol January 12 2021|#TVPatrol|#ABSCBN|#KapamilyaChannel|24 Oras|Christine Dacera Urine Sample|Christine Dacera Investigation|Dacera Case","2422928","18230","1088","2283","https://i.ytimg.com/vi/lcxqR76l0MM/default.jpg","False","False","Hindi umano akalain ng NBI na may makukuha pa silang body fluid mula sa bangkay ni Christine Dacera.To watch the latest COVID-19 videos, click the link below:https://www.youtube.com/playlist?list=PLgyY1WylJUmgfPR6cfM34CVfv_xeWMu01To watch TeleRadyo videos, click the link below: https://www.youtube.com/playlist?list=PLgyY1WylJUmjhG4rVrq9CXF7oVrogq2wXFor more TV Patrol videos, click the link below:http://bit.ly/TVPatrol_2021Subscribe to the ABS-CBN News channel! - http://bit.ly/TheABSCBNNewsWatch the full episodes of TV Patrol on iWantTFC:http://bit.ly/TVPatrol-iWantTFCVisit our website at http://news.abs-cbn.comFacebook: https://www.facebook.com/abscbnNEWSTwitter: https://twitter.com/abscbnnews#TVPatrol#ABSCBNNews#LatestNews"
"NMU9LrVBAQc","Autopsy report sa flight attendant ilalabas ng PNP","2021-01-05T04:45:55Z","UCj6spMO3ybZPobE0T5perHA","CNN Philippines","25","21.15.01","[none]","2151835","16712","1423","3354","https://i.ytimg.com/vi/NMU9LrVBAQc/default.jpg","False","False","Ano mang oras ilalabas na ng pulisya ang autopsy report sa mga labi ni Christine Dacera. Kaugnay nyan, makakausap natin si Makati Police Chief Col. Harold Depositar."
"wAMhHPms9eU","24 Oras: CCTV video ng mga huling sandali ni Christine Dacera, hawak na ng PNP","2021-01-06T11:28:39Z","UCqYw-CTd1dU2yGI71sEyqNw","GMA News","25","21.15.01","GMA News|gma news latest|gma news today|24 Oras|Christine Dacera|24 oras news|24 oras latest|24 oras today|24 oras news today|24 oras jan 6|24 oras january 6 2020|24 oras balita|christine dacera cctv footage|christine dacera cctv|christine dacera news|christine dacera autopsy|flight attendant patay cctv|flight attendant patay cctv footage|flight attendant patay sa makati|flight attendant patay sa makati cctv footage|flight attendant cctv footage","8252870","49942","2464","13220","https://i.ytimg.com/vi/wAMhHPms9eU/default.jpg","False","False","Hawak na ng PNP ang CCTV video ng mga huling sandali ng flight attendant na si Christine Dacera bago matagpuang patay sa hotel sa Makati. Ang mga kuhang ito, inaasahang magbibigay-linaw sa imbestigasyon sa insidente.24 Oras is GMA Network’s flagship newscast, anchored by Mike Enriquez, Mel Tiangco and Vicky Morales. It airs on GMA-7 Mondays to Fridays at 6:30 PM (PHL Time) and on weekends at 6:00 PM. For more videos from 24 Oras, visit http://www.gmanetwork.com/24oras.For the latest updates about the COVID-19 pandemic (coronavirus disease 2019), click this link: https://www.gmanetwork.com/news/covid-19/You can watch 24 Oras and other Kapuso programs overseas on GMA Pinoy TV. Visit https://www.gmanetwork.com/international to subscribe.GMA promotes healthy debate and conversation online. Any abusive language that does not facilitate productive discourse will be blocked from this post.   Subscribe to the GMA News channel: https://www.youtube.com/user/gmanewsVisit the GMA News and Public Affairs Portal: http://www.gmanews.tvConnect with us on:Facebook: http://www.facebook.com/gmanewsTwitter: http://www.twitter.com/gmanewsInstagram: http://www.instagram.com/gmanews#GMANews"
"13u94USfbI8","나랑 있자 (BE WITH ME)","2021-01-11T09:30:14Z","UCe5f_XquYL3uB-A5mdy-5-A","TREASURE - Topic","10","21.15.01","TREASURE|THE FIRST STEP : TREASURE EFFECT|나랑 있자(BE WITH ME)","454045","61123","116","49","https://i.ytimg.com/vi/13u94USfbI8/default.jpg","False","False","Provided to YouTube by YG Entertainment나랑 있자 (BE WITH ME) · TREASURETHE FIRST STEP : TREASURE EFFECT℗ YG ENTERTAINMENTProducer: RovinComposer: RovinComposer: KIM SANG WOOKAuto-generated by YouTube."
"t8-4cLoDIo4","⏱NCT 24hr RELAY CAM | 시간 정하기","2021-01-14T11:00:14Z","UCwgtORdDtUKhpjE1VBv6XfA","NCT","10","21.15.01","엔시티|엔시티유|엔시티릴캠|릴캠|릴레이캠|NCT|NCTU|nct|nctrelaycam|relaycam|24hrrelaycam|24시간릴레이캠|relaycamnct","1251095","264224","240","14600","https://i.ytimg.com/vi/t8-4cLoDIo4/default.jpg","False","False","NCT Officialhttp://www.youtube.com/nctsmtownhttp://www.instagram.com/ncthttp://www.tiktok.com/@official_ncthttp://twitter.com/NCTsmtownhttp://www.facebook.com/NCT.smtownhttps://vlive.tv/channel/F3C16D#NCT_24hr_RELAYCAM #RELAYCAM #24hr_RELAYCAM #NCT￼ #NCT127 #NCTDREAM #WayV"
"LjzkSwyRoxY","Samsung Galaxy S21 Ultra Unboxing + Galaxy S21 and S21+","2021-01-14T15:36:15Z","UCsTcErHg8oDvUnTzoqsYeNw","Unbox Therapy","28","21.15.01","unbox therapy|unboxtherapy|tech|technology|gadgets|gadget|unboxing|review|unbox|therapy|new|youtube|samsung galaxy s21|galaxy s21 unboxing|s21 unboxing|s21 ultra unboxing|s21+|s21|samsung|galaxy|s21+ unboxing","1340567","63488","1512","9556","https://i.ytimg.com/vi/LjzkSwyRoxY/default.jpg","False","False","Unboxing every Samsung Galaxy S21, Galaxy S21+ and Galaxy S21 Ultra.Latercase for Galaxy S21, S21+, S21 Ultra - https://latercase.com/samsungSubscribe for Galaxy S21 Giveaway - https://youtube.com/unboxtherapyFOLLOW ME IN THESE PLACES FOR UPDATESTwitter - http://twitter.com/unboxtherapyFacebook - http://facebook.com/lewis.hilsentegerInstagram - http://instagram.com/unboxtherapy"
"x2OnPmUcObo","SLOWMOTION","2021-01-11T09:30:11Z","UCe5f_XquYL3uB-A5mdy-5-A","TREASURE - Topic","10","21.15.01","TREASURE|THE FIRST STEP : TREASURE EFFECT|SLOWMOTION","458763","61921","104","65","https://i.ytimg.com/vi/x2OnPmUcObo/default.jpg","False","False","Provided to YouTube by YG EntertainmentSLOWMOTION · TREASURETHE FIRST STEP : TREASURE EFFECT℗ YG ENTERTAINMENTProducer: MILLENIUMProducer: Kim Chang HoonComposer: LEE CHANHYUKComposer: Kim Chang HoonComposer: MILLENIUMAuto-generated by YouTube."
"QPBE9DtQI88","Anne-Marie's '2002' | Blind Auditions | The Voice UK 2021","2021-01-02T21:16:16Z","UCOlLivh3_AfkjDFy5X7EL5Q","The Voice UK","24","21.15.01","the voice coaches|the voice uk|Anne-Marie|will.i.am|william|tom jones|olly murs|the voice of uk|the voice itv|tv talent|the voice best moments|the voice performance|la voiz|aj odudu|emma willis|the voice uk 2021|the voice uk 2021 highlights","7405101","266781","1369","0","https://i.ytimg.com/vi/QPBE9DtQI88/default.jpg","True","False","Anne-Marie performs her hit single '2002' in week 1 of The Voice UK 2021 Blind Auditions!Watch Full Episodes on The ITV Hub: http://entslink.itv.com/38Fg5ppSubscribe, like and watch more: http://bit.ly/2jmXcPtWebsite: http://bit.ly/2hwvvllFacebook: http://bit.ly/2iuiAyQTwitter: http://bit.ly/2ht0H1rInstagram: http://bit.ly/2iIEy0qDownload The Voice UK's free app for exclusive previews and news:iOS: http://apple.co/2hzvKxqAndroid: https://link.itv.com/androidGet all the latest from The Voice UK YouTube channel, news, gossip and videos with superstar Coaches will.i.am, Anne-Marie, Olly Murs and Sir Tom Jones.http://www.itv.comhttp://www.stv.tv #TheVoiceUK"
"9UPFlzphw38","NEW VALUR NI VICE GANDA, MAY GAMIT NA! (PART 2)","2021-01-09T11:00:11Z","UCZ1PkXDIb_ybGu-3cxMm6oQ","Vice Ganda","23","21.15.01","vice ganda|vice|ganda|meme vice|meme|vicegandako|praybeytbenjamin|teamviceph|vice ganda house tour|vice ganda funny moments|vice ganda movie|gabing gabi na vice","3307909","132013","1700","5618","https://i.ytimg.com/vi/9UPFlzphw38/default.jpg","False","False","Ganda ka? Edi subscribe na sa aking YouTube channel para updated kayo sa aking mga chikahan at ganap!https://www.youtube.com/user/vicegandaofficialph/Official Website: https://viceganda.com.ph/Follow me and Team Vice PH on our social media accounts for more updates!Facebook: https://www.facebook.com/vicegandaofficialph/Twitter: https://www.twitter.com/vicegandakohttps://twitter.com/teamvicePHInstagram: https://www.instagram.com/praybeytbenjaminhttps://www.instagram.com/teamvicePH"
"nfr87C67ob4","CHOCOLATE FONDUE CHALLENGE!","2021-01-01T09:00:09Z","UCKZTeZmkmdhEldL1oBMu6LA","Multi DO Challenge","22","21.15.01","challenge|challenges|prank|pranks|fun|funny|multi do|multido|DIY|multido challenge|multi do challenge|PrankWars|taste test|24 hours challenge","10372447","54195","18169","1947","https://i.ytimg.com/vi/nfr87C67ob4/default.jpg","False","False","Guy’s we’ve got something truly special for you today! A chocolate challenge – what could be better? We know how much you love the stuff and our gang is of the same opinion! Sit back and relax and don’t wait another second before watching this video!Be sure to share it with your friends! And don’t forget to subscribe to our YouTube page, Multi DO Challenge for more awesome videos like this one! #MultiDO #DrawChallenge #Challenge"
"ez7JqyfSyDw","Magpakailanman: My viral single father | Full Episode","2021-01-01T14:00:10Z","UCKL5hAuzgFQsyrsQKgU0Qng","GMANetwork","24","21.15.01","gma|philippines|kapuso|GMA Network|GMA 7|gma full episodes|GMA|GMA Full Episodes|Drama|Anthology|Magpakailanman|Magpakailanman GMA|Magpakailanman full episode|Mel Tiangco|Magpakailanman My Viral Single Tatay|Magpakailanman My Viral Single Tatay full episode|Magpakailanman My Viral Single Father|Magpakailanman My Viral Single Father full episode|Derrick Monasterio|Tina Paner|Jenine Desiderio|Rosemarie Sarita|Faith Da Silva|John Kenneth Giducos","3093029","29310","3160","1137","https://i.ytimg.com/vi/ez7JqyfSyDw/default.jpg","False","False","Growing up in a less fortunate family, Ken (Derrick Monasterio) still continued to pursue his studies even though he got discouraged by his own mother a couple of times. However, numerous hardships continue to test him—thinking he already found his one true love, he found out that his partner cheated on him with another man when they already have a child. Will Ken be able to fulfill his responsibilities as a single father?Watch episodes of 'Magpakailanman' every Saturday at 8:50 PM on GMA Network, hosted by Ms. Mel Tiangco. This episode, My Viral Single Tatay, stars Derrick Monasterio, Tina Paner, Jenine Desiderio, Rosemarie Sarita, Faith Da Silva, and John Kenneth Giducos. #Magpakailanman #MPKFullEpisode--------------Subscribe to the GMA Network channel! - http://goo.gl/oYE4DnWatch the latest episodes of your favorite GMA shows #WithMe. Stay #AtHome and subscribe to GMA Network's official YouTube channel and click the bell button to catch the latest videos.Visit the GMA Network Portal! http://www.gmanetwork.comFor our Kapuso abroad, you can watch the latest episodes on GMA Pinoy TV! For more information, visit http://www.gmapinoytv.comConnect with us on:Facebook: http://www.facebook.com/GMANetworkTwitter: https://twitter.com/GMANetworkInstagram: http://instagram.com/GMANetwork"
"nsES_ZAVzlU","ANG NAKAKAPANINDIG BALAHIBONG MISTERYO SA SINAPIT NG ISANG KASAMBAHAY.","2021-01-13T08:00:13Z","UCxhygwqQ1ZMoBGQM2yEcNug","Raffy Tulfo in Action","25","21.15.01","[none]","1733950","39069","1635","7260","https://i.ytimg.com/vi/nsES_ZAVzlU/default.jpg","False","False","MAHALAGANG PAALALA:Muli po naming pinapaalala na hanggang ngayon ay SARADO PA RIN PO ANG AMING ACTION CENTER sa TV5 Media Center, Reliance Street, Mandaluyong City.Hindi pa rin po maaaring pumunta nang personal ang mga complainant para magreklamo kay Idol Raffy dahil sa ating kinahaharap na pandemya at mahigpit pa ring ipinapatupad ang mga safety measures upang maging ligtas ang lahat.Gayunpaman, puwede ninyong i-PM ang inyong mga sumbong sa OFFICIAL Facebook page ni Idol na RAFFY TULFO IN ACTION na may mahigit 13M followers. Nakahanda pong tumugon sa inyo ang RTIA researchers.Maraming salamat sa inyong pag-unawa at mag-ingat po tayong lahat!"
"lvV3jSLYK8A","Samsung Galaxy S21 Ultra Impressions: Redemption Time!","2021-01-14T15:01:11Z","UCBJycsmduvYEL83R_U4JriQ","Marques Brownlee","28","21.15.01","Galaxy S21 Ultra|S21 Ultra|S21|Ultra|Impressions|unboxing|review|preview|MKBHD|hands on|Galaxy S21 ultra hands on|Galaxy S21 camera|S21 ultra camera","2767646","146488","2146","13675","https://i.ytimg.com/vi/lvV3jSLYK8A/default.jpg","False","False","Galaxy S21 Ultra makes some tweaks and drops the price! Here'a first look.S21/S21+ Impressions: https://youtu.be/wUBy2W1iKpoMKBHD Merch: http://shop.MKBHD.comTech I'm using right now: https://www.amazon.com/shop/MKBHDIntro Track: Filet Mignon by AllttaPlaylist of MKBHD Intro music: https://goo.gl/B3AWV5~http://twitter.com/MKBHDhttp://instagram.com/MKBHDhttp://facebook.com/MKBHD"
"74ZSIJk2pcg","Flying RC Car","2021-01-11T23:00:04Z","UCRijo3ddMTht_IHyNSNXpNQ","Dude Perfect","17","21.15.01","dude perfect|dude perfect stereotypes|dude perfect water bottle flip|bottle flip|water bottle flip|dude perfect bottle flip|dude perfect basketball|dp|dude perfect world record|edition|nerf|trick shots|trick shot|family|ping pong|bowling|clean|family friendly|bubble wrap|soccer|football|spinner|spinners|fidget spinners|dude|battle|rc|remote control|car|flying|traxxas|hummer|frogger|crush|cody|coby|wins|egg|crack","7293946","372225","5353","13807","https://i.ytimg.com/vi/74ZSIJk2pcg/default.jpg","False","False","RC cars are way more fun when they are FLYING!! Our craziest RC battle yet!!► Thanks for subscribing! - http://bit.ly/SubDudePerfect► Subscribe to our Behind The Scenes & BLOOPERS: https://bit.ly/DPplusSubscribe► Click HERE to watch the behind the scenes: https://youtu.be/z4FnDEYg2ywMusic by Zayde Wolf:► Click HERE to download “BACK AT IT by ZAYDE WOLF - https://zaydewolf.ffm.to/backatit ► Click HERE to visit ARTIST Facebook page - https://zaydewolf.ffm.to/facebook ► Click HERE to listen on Spotify - https://zaydewolf.ffm.to/spotify ► Click HERE to listen on YouTube - https://youtu.be/qweHTHwFq3o / https://www.youtube.com/zaydewolfNEXT LEVEL STUFF -------------------------------------------🎒 NEW Merch - http://bit.ly/DPStore🎮 Play our FREE iPhone game! - http://smarturl.it/DudePerfect2📱 Text us - (469) 205-7005🔔 Hit the bell next to Subscribe so you don't miss a video!👨🏻‍💻 Watch our newest vids! - http://bit.ly/NewDPVids📕 Read our Book - Go Big - http://amzn.to/OYdZ2sFollow our Instagrams so we can be best friends -------------------------------------------🏆 http://Instagram.com/DudePerfect🧔🏻 http://Instagram.com/TylerNToney👱🏻‍♂️ http://Instagram.com/Cody_Jones_🙋🏻‍♂️ http://Instagram.com/CobyCotton👨‍🦰 http://Instagram.com/GarrettHilbert⛹🏻‍♂️ http://Instagram.com/CoryCotton-------------------------------------------“Back at It”Performed by ZAYDE WØLF Courtesy of Lyric House, LLCWritten by Dustin Burnett©2021 Lyric House Denver Publishing o/b/o Red Coco Publishing (ASCAP)-------------------------------------------#battleBonus points if you're still reading this! Comment: What would your flying RC car look like?!Click here to learn more about Dude Perfect:http://bit.ly/AboutDudePerfectAs always...Go Big and God Bless!- Your friends at Dude PerfectBusiness or Media, please contact us at: Dude@DudePerfect.com------------5 Best Friends and a Panda.If you like Sports + Comedy, come join the Dude Perfect team!Best known for trick shots, stereotypes, battles, bottle flips, ping pong shots and all-around competitive fun, Dude Perfect prides ourselves in making the absolute best family-friendly entertainment possible! Welcome to the crew! Pound it 👊🏻 Noggin 🙇🏻‍♂️ - Dude Perfect"
